inspection_id,timestamp,batch_id,line_id,fabric_type,gsm,tensile_strength,defect_count,defect_type,is_defective,scrap_cost_usd
INS-1749,2026-09-08 19:15:00,BATCH-B,Line-3,Denim,199.3,48.49,1,None,0,12.5
INS-1750,2026-09-08 19:30:00,BATCH-D,Line-1,Linen,186.4,40.65,2,Broken Yarn,1,80.0
INS-1751,2026-09-08 19:45:00,BATCH-A,Line-2,Polyester Blend,213.3,41.7,3,None,0,120.0
INS-1752,2026-09-08 20:00:00,BATCH-B,Line-3,Polyester Blend,156.5,44.29,1,None,0,25.0
INS-1753,2026-09-08 20:15:00,BATCH-B,Line-1,Polyester Blend,176.7,41.21,0,Broken Yarn,1,0.0
INS-1754,2026-09-08 20:30:00,BATCH-B,Line-3,Denim,163.7,48.2,1,None,0,12.5
INS-1755,2026-09-08 20:45:00,BATCH-B,Line-2,Linen,164.8,45.74,5,Hole,1,125.0
INS-1756,2026-09-08 21:00:00,BATCH-B,Line-1,Linen,164.9,39.53,1,None,0,25.0
INS-1757,2026-09-08 21:15:00,BATCH-C,Line-2,Cotton,182.5,40.89,2,None,0,50.0
INS-1758,2026-09-08 21:30:00,BATCH-A,Line-2,Cotton,183.4,50.94,1,Broken Yarn,1,12.5
INS-1759,2026-09-08 21:45:00,BATCH-C,Line-1,Linen,186.4,52.68,1,None,0,25.0
INS-1760,2026-09-08 22:00:00,BATCH-D,Line-1,Linen,163.2,47.69,3,None,0,75.0
INS-1761,2026-09-08 22:15:00,BATCH-B,Line-1,Linen,175.1,43.94,0,None,0,0.0
INS-1762,2026-09-08 22:30:00,BATCH-A,Line-1,Denim,165.5,42.8,0,None,0,0.0
INS-1763,2026-09-08 22:45:00,BATCH-B,Line-1,Linen,194.0,47.75,2,None,0,80.0
INS-1764,2026-09-08 23:00:00,BATCH-A,Line-1,Cotton,166.9,45.38,3,None,0,75.0
INS-1765,2026-09-08 23:15:00,BATCH-C,Line-1,Denim,176.8,36.95,1,None,0,12.5
INS-1766,2026-09-08 23:30:00,BATCH-A,Line-3,Linen,188.4,50.16,1,None,0,25.0
INS-1767,2026-09-08 23:45:00,BATCH-D,Line-2,Cotton,170.8,51.73,3,Broken Yarn,1,75.0
INS-1768,2026-09-09 00:00:00,BATCH-D,Line-1,Denim,190.4,48.69,1,Broken Yarn,1,40.0
INS-1769,2026-09-09 00:15:00,BATCH-A,Line-3,Linen,203.9,39.54,0,None,0,0.0
INS-1770,2026-09-09 00:30:00,BATCH-A,Line-3,Linen,182.8,41.82,4,Stain,1,160.0
INS-1771,2026-09-09 00:45:00,BATCH-A,Line-3,Linen,193.5,35.71,1,Stain,1,12.5
INS-1772,2026-09-09 01:00:00,BATCH-A,Line-2,Denim,148.9,52.98,3,None,0,120.0
INS-1773,2026-09-09 01:15:00,BATCH-D,Line-1,Cotton,173.6,43.22,0,Broken Yarn,1,0.0
INS-1774,2026-09-09 01:30:00,BATCH-B,Line-3,Cotton,182.8,56.67,1,None,0,12.5
INS-1775,2026-09-09 01:45:00,BATCH-A,Line-2,Polyester Blend,164.2,54.78,0,Hole,1,0.0
INS-1776,2026-09-09 02:00:00,BATCH-A,Line-2,Linen,183.1,40.48,3,None,0,120.0
INS-1777,2026-09-09 02:15:00,BATCH-D,Line-2,Polyester Blend,195.9,41.46,0,None,0,0.0
INS-1778,2026-09-09 02:30:00,BATCH-D,Line-3,Polyester Blend,151.8,47.33,1,Broken Yarn,1,12.5
INS-1779,2026-09-09 02:45:00,BATCH-C,Line-1,Cotton,162.2,36.23,1,None,0,40.0
INS-1780,2026-09-09 03:00:00,BATCH-A,Line-3,Denim,182.8,42.81,2,None,0,80.0
INS-1781,2026-09-09 03:15:00,BATCH-C,Line-3,Denim,186.9,42.31,2,None,0,25.0
INS-1782,2026-09-09 03:30:00,BATCH-D,Line-1,Cotton,191.1,54.26,3,None,0,37.5
INS-1783,2026-09-09 03:45:00,BATCH-D,Line-1,Denim,181.7,45.81,4,Broken Yarn,1,160.0
INS-1784,2026-09-09 04:00:00,BATCH-B,Line-1,Polyester Blend,186.9,43.58,2,Stain,1,50.0
INS-1785,2026-09-09 04:15:00,BATCH-A,Line-2,Linen,193.6,41.84,1,None,0,12.5
INS-1786,2026-09-09 04:30:00,BATCH-C,Line-1,Cotton,173.8,49.47,1,None,0,40.0
INS-1787,2026-09-09 04:45:00,BATCH-D,Line-3,Linen,170.9,42.52,2,Broken Yarn,1,50.0
INS-1788,2026-09-09 05:00:00,BATCH-D,Line-1,Denim,177.5,44.75,0,None,0,0.0
INS-1789,2026-09-09 05:15:00,BATCH-C,Line-3,Linen,183.0,41.8,1,Broken Yarn,1,12.5
INS-1790,2026-09-09 05:30:00,BATCH-B,Line-2,Denim,170.1,37.41,1,None,0,40.0
INS-1791,2026-09-09 05:45:00,BATCH-D,Line-3,Denim,174.1,40.02,0,None,0,0.0
INS-1792,2026-09-09 06:00:00,BATCH-A,Line-3,Polyester Blend,186.0,42.49,1,None,0,12.5
INS-1793,2026-09-09 06:15:00,BATCH-D,Line-1,Denim,182.4,43.68,1,None,0,25.0
INS-1794,2026-09-09 06:30:00,BATCH-A,Line-1,Polyester Blend,177.2,43.9,1,None,0,25.0
INS-1795,2026-09-09 06:45:00,BATCH-C,Line-3,Polyester Blend,153.9,44.56,1,None,0,12.5
INS-1796,2026-09-09 07:00:00,BATCH-A,Line-1,Polyester Blend,179.9,42.56,4,None,0,100.0
INS-1797,2026-09-09 07:15:00,BATCH-C,Line-2,Cotton,165.4,51.75,2,None,0,25.0
INS-1798,2026-09-09 07:30:00,BATCH-A,Line-2,Cotton,194.7,49.74,2,None,0,50.0
INS-1799,2026-09-09 07:45:00,BATCH-C,Line-1,Denim,175.4,44.32,1,None,0,12.5
INS-1800,2026-09-09 08:00:00,BATCH-A,Line-2,Polyester Blend,165.1,46.27,1,None,0,40.0
INS-1801,2026-09-09 08:15:00,BATCH-B,Line-1,Cotton,179.1,43.14,0,None,0,0.0
INS-1802,2026-09-09 08:30:00,BATCH-A,Line-3,Polyester Blend,199.1,30.78,0,None,0,0.0
INS-1803,2026-09-09 08:45:00,BATCH-A,Line-3,Linen,189.5,45.1,2,Broken Yarn,1,25.0
INS-1804,2026-09-09 09:00:00,BATCH-B,Line-2,Linen,183.3,46.53,0,Hole,1,0.0
INS-1805,2026-09-09 09:15:00,BATCH-D,Line-1,Linen,160.1,36.94,0,None,0,0.0
INS-1806,2026-09-09 09:30:00,BATCH-D,Line-1,Denim,204.3,47.5,2,None,0,50.0
INS-1807,2026-09-09 09:45:00,BATCH-A,Line-2,Polyester Blend,170.7,43.6,0,None,0,0.0
INS-1808,2026-09-09 10:00:00,BATCH-B,Line-3,Linen,194.0,46.69,2,Broken Yarn,1,25.0
INS-1809,2026-09-09 10:15:00,BATCH-A,Line-2,Cotton,175.1,43.75,0,None,0,0.0
INS-1810,2026-09-09 10:30:00,BATCH-C,Line-3,Linen,192.6,51.25,3,None,0,37.5
INS-1811,2026-09-09 10:45:00,BATCH-C,Line-1,Linen,199.6,46.13,1,Broken Yarn,1,40.0
INS-1812,2026-09-09 11:00:00,BATCH-A,Line-3,Linen,189.7,50.01,2,None,0,50.0
INS-1813,2026-09-09 11:15:00,BATCH-D,Line-2,Denim,191.3,50.42,1,None,0,25.0
INS-1814,2026-09-09 11:30:00,BATCH-D,Line-1,Cotton,178.5,39.4,1,None,0,25.0
INS-1815,2026-09-09 11:45:00,BATCH-A,Line-2,Polyester Blend,173.5,41.3,2,Broken Yarn,1,25.0
INS-1816,2026-09-09 12:00:00,BATCH-A,Line-2,Cotton,182.1,47.26,2,None,0,25.0
INS-1817,2026-09-09 12:15:00,BATCH-C,Line-3,Polyester Blend,174.9,43.17,2,Hole,1,50.0
INS-1818,2026-09-09 12:30:00,BATCH-D,Line-2,Denim,217.0,43.81,1,Broken Yarn,1,25.0
INS-1819,2026-09-09 12:45:00,BATCH-A,Line-3,Denim,165.1,51.43,0,None,0,0.0
INS-1820,2026-09-09 13:00:00,BATCH-C,Line-1,Denim,195.0,43.45,2,None,0,80.0
INS-1821,2026-09-09 13:15:00,BATCH-D,Line-3,Denim,187.8,40.16,1,None,0,40.0
INS-1822,2026-09-09 13:30:00,BATCH-B,Line-1,Polyester Blend,183.4,40.83,3,Stain,1,120.0
INS-1823,2026-09-09 13:45:00,BATCH-C,Line-3,Linen,202.2,55.91,5,Stain,1,200.0
INS-1824,2026-09-09 14:00:00,BATCH-D,Line-2,Polyester Blend,184.5,44.11,2,None,0,25.0
INS-1825,2026-09-09 14:15:00,BATCH-D,Line-3,Cotton,170.5,38.18,1,Hole,1,40.0
INS-1826,2026-09-09 14:30:00,BATCH-C,Line-3,Denim,184.4,36.15,2,None,0,80.0
INS-1827,2026-09-09 14:45:00,BATCH-B,Line-1,Denim,177.3,41.88,1,None,0,25.0
INS-1828,2026-09-09 15:00:00,BATCH-C,Line-2,Cotton,187.5,44.02,1,Crease,1,12.5
INS-1829,2026-09-09 15:15:00,BATCH-D,Line-3,Polyester Blend,192.2,49.75,1,Stain,1,40.0
INS-1830,2026-09-09 15:30:00,BATCH-A,Line-2,Linen,167.1,49.26,2,None,0,80.0
INS-1831,2026-09-09 15:45:00,BATCH-A,Line-3,Linen,197.9,44.97,2,Stain,1,80.0
INS-1832,2026-09-09 16:00:00,BATCH-C,Line-3,Cotton,176.2,42.73,0,Crease,1,0.0
INS-1833,2026-09-09 16:15:00,BATCH-D,Line-2,Linen,186.7,46.7,1,Stain,1,25.0
INS-1834,2026-09-09 16:30:00,BATCH-A,Line-3,Polyester Blend,189.3,36.26,0,Stain,1,0.0
INS-1835,2026-09-09 16:45:00,BATCH-D,Line-2,Polyester Blend,185.5,54.91,1,Stain,1,40.0
INS-1836,2026-09-09 17:00:00,BATCH-C,Line-3,Cotton,178.4,48.27,1,None,0,25.0
INS-1837,2026-09-09 17:15:00,BATCH-A,Line-1,Polyester Blend,172.7,49.33,0,Stain,1,0.0
INS-1838,2026-09-09 17:30:00,BATCH-D,Line-2,Denim,176.0,39.63,0,None,0,0.0
INS-1839,2026-09-09 17:45:00,BATCH-A,Line-3,Cotton,203.5,51.41,1,Hole,1,40.0
INS-1840,2026-09-09 18:00:00,BATCH-C,Line-3,Polyester Blend,167.0,42.7,1,None,0,25.0
INS-1841,2026-09-09 18:15:00,BATCH-D,Line-1,Cotton,169.2,40.24,1,Broken Yarn,1,12.5
INS-1842,2026-09-09 18:30:00,BATCH-A,Line-2,Linen,168.6,44.8,2,None,0,80.0
INS-1843,2026-09-09 18:45:00,BATCH-C,Line-3,Polyester Blend,182.0,44.69,2,None,0,25.0
INS-1844,2026-09-09 19:00:00,BATCH-A,Line-1,Denim,157.1,39.61,3,None,0,37.5
INS-1845,2026-09-09 19:15:00,BATCH-A,Line-3,Polyester Blend,159.7,40.53,4,Crease,1,50.0
INS-1846,2026-09-09 19:30:00,BATCH-B,Line-2,Cotton,176.1,40.13,1,Crease,1,40.0
INS-1847,2026-09-09 19:45:00,BATCH-B,Line-3,Cotton,160.7,40.18,1,None,0,25.0
INS-1848,2026-09-09 20:00:00,BATCH-C,Line-3,Polyester Blend,161.9,43.06,1,Crease,1,40.0
INS-1849,2026-09-09 20:15:00,BATCH-B,Line-3,Denim,160.8,38.06,2,Stain,1,50.0
INS-1850,2026-09-09 20:30:00,BATCH-C,Line-3,Denim,167.3,41.54,2,Broken Yarn,1,80.0
INS-1851,2026-09-09 20:45:00,BATCH-B,Line-1,Denim,191.0,50.23,0,None,0,0.0
INS-1852,2026-09-09 21:00:00,BATCH-A,Line-1,Cotton,194.3,49.12,1,Crease,1,40.0
INS-1853,2026-09-09 21:15:00,BATCH-C,Line-2,Polyester Blend,208.8,39.75,1,None,0,25.0
INS-1854,2026-09-09 21:30:00,BATCH-C,Line-1,Linen,208.2,49.79,1,Hole,1,40.0
INS-1855,2026-09-09 21:45:00,BATCH-A,Line-1,Cotton,191.8,35.17,1,Stain,1,12.5
INS-1856,2026-09-09 22:00:00,BATCH-C,Line-2,Denim,195.4,57.15,1,Stain,1,40.0
INS-1857,2026-09-09 22:15:00,BATCH-C,Line-1,Polyester Blend,182.0,51.5,1,Broken Yarn,1,12.5
INS-1858,2026-09-09 22:30:00,BATCH-B,Line-1,Denim,187.8,42.2,2,None,0,50.0
INS-1859,2026-09-09 22:45:00,BATCH-C,Line-2,Linen,209.2,46.91,0,None,0,0.0
INS-1860,2026-09-09 23:00:00,BATCH-D,Line-2,Denim,185.6,38.0,2,None,0,80.0
INS-1861,2026-09-09 23:15:00,BATCH-A,Line-2,Denim,197.3,45.3,0,None,0,0.0
INS-1862,2026-09-09 23:30:00,BATCH-B,Line-3,Linen,166.0,44.08,0,None,0,0.0
INS-1863,2026-09-09 23:45:00,BATCH-B,Line-3,Polyester Blend,170.0,40.83,0,Broken Yarn,1,0.0
INS-1864,2026-09-10 00:00:00,BATCH-D,Line-2,Cotton,184.7,42.66,0,Hole,1,0.0
INS-1865,2026-09-10 00:15:00,BATCH-A,Line-2,Polyester Blend,182.2,42.17,2,None,0,25.0
INS-1866,2026-09-10 00:30:00,BATCH-A,Line-2,Linen,170.7,39.34,1,None,0,12.5
INS-1867,2026-09-10 00:45:00,BATCH-B,Line-3,Denim,216.1,40.71,1,None,0,40.0
INS-1868,2026-09-10 01:00:00,BATCH-C,Line-3,Polyester Blend,182.6,37.79,5,None,0,200.0
INS-1869,2026-09-10 01:15:00,BATCH-B,Line-1,Cotton,173.4,49.29,0,None,0,0.0
INS-1870,2026-09-10 01:30:00,BATCH-A,Line-1,Linen,182.3,40.34,2,Broken Yarn,1,25.0
INS-1871,2026-09-10 01:45:00,BATCH-D,Line-2,Polyester Blend,180.4,38.89,4,None,0,160.0
INS-1872,2026-09-10 02:00:00,BATCH-B,Line-3,Cotton,182.8,49.21,4,Broken Yarn,1,160.0
INS-1873,2026-09-10 02:15:00,BATCH-A,Line-3,Linen,156.1,46.85,3,None,0,37.5
INS-1874,2026-09-10 02:30:00,BATCH-B,Line-3,Cotton,199.4,49.02,2,Hole,1,80.0
INS-1875,2026-09-10 02:45:00,BATCH-C,Line-2,Linen,200.2,49.58,1,Stain,1,40.0
INS-1876,2026-09-10 03:00:00,BATCH-B,Line-1,Denim,202.1,54.69,0,Crease,1,0.0
INS-1877,2026-09-10 03:15:00,BATCH-B,Line-2,Polyester Blend,184.9,44.22,0,Hole,1,0.0
INS-1878,2026-09-10 03:30:00,BATCH-A,Line-1,Cotton,189.9,37.71,1,Crease,1,25.0
INS-1879,2026-09-10 03:45:00,BATCH-A,Line-1,Linen,167.0,46.36,2,Hole,1,25.0
INS-1880,2026-09-10 04:00:00,BATCH-A,Line-2,Cotton,192.5,41.65,3,Broken Yarn,1,120.0
INS-1881,2026-09-10 04:15:00,BATCH-B,Line-1,Cotton,183.8,40.21,2,None,0,25.0
INS-1882,2026-09-10 04:30:00,BATCH-C,Line-1,Polyester Blend,173.1,45.5,0,None,0,0.0
INS-1883,2026-09-10 04:45:00,BATCH-D,Line-3,Denim,193.0,49.33,1,None,0,12.5
INS-1884,2026-09-10 05:00:00,BATCH-D,Line-1,Cotton,193.6,40.82,1,Broken Yarn,1,25.0
INS-1885,2026-09-10 05:15:00,BATCH-A,Line-2,Linen,180.9,51.37,2,None,0,50.0
INS-1886,2026-09-10 05:30:00,BATCH-A,Line-2,Linen,186.6,40.05,1,Hole,1,40.0
INS-1887,2026-09-10 05:45:00,BATCH-B,Line-1,Denim,164.5,43.78,4,Crease,1,100.0
INS-1888,2026-09-10 06:00:00,BATCH-D,Line-3,Linen,198.6,46.93,1,None,0,12.5
INS-1889,2026-09-10 06:15:00,BATCH-A,Line-3,Denim,166.5,43.06,1,None,0,25.0
INS-1890,2026-09-10 06:30:00,BATCH-C,Line-1,Linen,169.4,36.12,0,Crease,1,0.0
INS-1891,2026-09-10 06:45:00,BATCH-C,Line-1,Polyester Blend,180.9,49.64,2,None,0,50.0
INS-1892,2026-09-10 07:00:00,BATCH-A,Line-2,Cotton,196.7,41.88,0,Stain,1,0.0
INS-1893,2026-09-10 07:15:00,BATCH-A,Line-1,Polyester Blend,196.7,48.72,1,None,0,25.0
INS-1894,2026-09-10 07:30:00,BATCH-D,Line-3,Cotton,179.9,38.68,1,Broken Yarn,1,12.5
INS-1895,2026-09-10 07:45:00,BATCH-D,Line-1,Cotton,191.6,39.53,2,None,0,50.0
INS-1896,2026-09-10 08:00:00,BATCH-B,Line-2,Cotton,154.7,49.31,2,Hole,1,25.0
INS-1897,2026-09-10 08:15:00,BATCH-D,Line-2,Polyester Blend,169.2,46.7,1,None,0,12.5
INS-1898,2026-09-10 08:30:00,BATCH-C,Line-2,Cotton,169.5,42.81,0,None,0,0.0
INS-1899,2026-09-10 08:45:00,BATCH-C,Line-2,Polyester Blend,198.8,46.78,3,None,0,75.0
INS-1900,2026-09-10 09:00:00,BATCH-A,Line-2,Denim,189.8,40.23,0,None,0,0.0
INS-1901,2026-09-10 09:15:00,BATCH-D,Line-1,Linen,182.8,45.55,5,Crease,1,200.0
INS-1902,2026-09-10 09:30:00,BATCH-B,Line-1,Linen,184.2,45.64,1,Stain,1,12.5
INS-1903,2026-09-10 09:45:00,BATCH-C,Line-1,Cotton,203.5,43.13,1,None,0,25.0
INS-1904,2026-09-10 10:00:00,BATCH-C,Line-1,Polyester Blend,177.4,40.82,0,None,0,0.0
INS-1905,2026-09-10 10:15:00,BATCH-B,Line-2,Linen,160.3,45.35,0,None,0,0.0
INS-1906,2026-09-10 10:30:00,BATCH-B,Line-3,Polyester Blend,196.3,44.73,2,Broken Yarn,1,50.0
INS-1907,2026-09-10 10:45:00,BATCH-C,Line-1,Polyester Blend,182.7,42.67,3,Stain,1,37.5
INS-1908,2026-09-10 11:00:00,BATCH-C,Line-3,Cotton,194.3,39.83,4,None,0,100.0
INS-1909,2026-09-10 11:15:00,BATCH-B,Line-1,Linen,179.3,45.06,3,Broken Yarn,1,75.0
INS-1910,2026-09-10 11:30:00,BATCH-C,Line-1,Cotton,167.4,42.68,2,Broken Yarn,1,25.0
INS-1911,2026-09-10 11:45:00,BATCH-A,Line-3,Cotton,186.0,39.83,2,Crease,1,25.0
INS-1912,2026-09-10 12:00:00,BATCH-A,Line-2,Linen,180.2,45.22,3,Crease,1,120.0
INS-1913,2026-09-10 12:15:00,BATCH-B,Line-1,Linen,182.8,53.04,0,Stain,1,0.0
INS-1914,2026-09-10 12:30:00,BATCH-D,Line-1,Denim,204.2,43.17,0,Broken Yarn,1,0.0
INS-1915,2026-09-10 12:45:00,BATCH-B,Line-1,Denim,163.5,52.49,4,None,0,160.0
INS-1916,2026-09-10 13:00:00,BATCH-B,Line-3,Polyester Blend,184.3,55.57,2,Stain,1,50.0
INS-1917,2026-09-10 13:15:00,BATCH-D,Line-2,Linen,167.7,40.23,2,None,0,80.0
INS-1918,2026-09-10 13:30:00,BATCH-D,Line-3,Denim,141.1,45.05,1,None,0,12.5
INS-1919,2026-09-10 13:45:00,BATCH-D,Line-3,Polyester Blend,179.3,55.52,2,None,0,25.0
INS-1920,2026-09-10 14:00:00,BATCH-A,Line-2,Polyester Blend,180.5,44.39,2,Stain,1,25.0
INS-1921,2026-09-10 14:15:00,BATCH-C,Line-3,Polyester Blend,189.4,45.18,4,None,0,100.0
INS-1922,2026-09-10 14:30:00,BATCH-A,Line-2,Denim,176.7,36.65,1,None,0,40.0
INS-1923,2026-09-10 14:45:00,BATCH-C,Line-1,Linen,157.7,42.34,1,None,0,25.0
INS-1924,2026-09-10 15:00:00,BATCH-A,Line-2,Cotton,167.7,47.78,1,None,0,40.0
INS-1925,2026-09-10 15:15:00,BATCH-C,Line-1,Polyester Blend,199.8,57.15,0,None,0,0.0
INS-1926,2026-09-10 15:30:00,BATCH-A,Line-3,Denim,167.5,44.02,0,Stain,1,0.0
INS-1927,2026-09-10 15:45:00,BATCH-D,Line-3,Denim,203.7,36.69,0,Stain,1,0.0
INS-1928,2026-09-10 16:00:00,BATCH-B,Line-1,Cotton,195.7,37.97,2,None,0,50.0
INS-1929,2026-09-10 16:15:00,BATCH-A,Line-3,Cotton,175.2,44.82,2,Hole,1,25.0
INS-1930,2026-09-10 16:30:00,BATCH-C,Line-2,Denim,169.1,50.89,1,Stain,1,25.0
INS-1931,2026-09-10 16:45:00,BATCH-D,Line-1,Linen,195.7,48.19,1,None,0,25.0
INS-1932,2026-09-10 17:00:00,BATCH-A,Line-3,Cotton,176.4,47.3,0,Broken Yarn,1,0.0
INS-1933,2026-09-10 17:15:00,BATCH-A,Line-1,Denim,156.8,51.55,2,Crease,1,25.0
INS-1934,2026-09-10 17:30:00,BATCH-D,Line-2,Cotton,188.4,41.4,1,None,0,40.0
INS-1935,2026-09-10 17:45:00,BATCH-A,Line-2,Linen,186.3,45.1,1,None,0,40.0
INS-1936,2026-09-10 18:00:00,BATCH-B,Line-3,Polyester Blend,197.1,42.4,1,Crease,1,12.5
INS-1937,2026-09-10 18:15:00,BATCH-A,Line-2,Cotton,185.2,43.64,2,Broken Yarn,1,50.0
INS-1938,2026-09-10 18:30:00,BATCH-B,Line-1,Linen,171.8,39.97,4,None,0,160.0
INS-1939,2026-09-10 18:45:00,BATCH-B,Line-2,Denim,199.0,43.28,1,None,0,12.5
INS-1940,2026-09-10 19:00:00,BATCH-D,Line-1,Cotton,200.5,44.86,0,None,0,0.0
INS-1941,2026-09-10 19:15:00,BATCH-A,Line-1,Cotton,183.5,43.14,3,Hole,1,120.0
INS-1942,2026-09-10 19:30:00,BATCH-D,Line-2,Denim,180.9,44.19,1,None,0,40.0
INS-1943,2026-09-10 19:45:00,BATCH-A,Line-3,Polyester Blend,160.2,47.03,0,None,0,0.0
INS-1944,2026-09-10 20:00:00,BATCH-A,Line-2,Denim,170.9,51.19,0,Broken Yarn,1,0.0
INS-1945,2026-09-10 20:15:00,BATCH-C,Line-1,Cotton,191.4,51.56,2,None,0,80.0
INS-1946,2026-09-10 20:30:00,BATCH-A,Line-1,Denim,171.6,48.81,1,None,0,25.0
INS-1947,2026-09-10 20:45:00,BATCH-D,Line-2,Linen,158.1,38.7,5,None,0,200.0
INS-1948,2026-09-10 21:00:00,BATCH-B,Line-3,Denim,232.4,43.2,2,Stain,1,25.0
INS-1949,2026-09-10 21:15:00,BATCH-A,Line-3,Cotton,158.0,43.63,2,None,0,80.0
INS-1950,2026-09-10 21:30:00,BATCH-C,Line-1,Denim,213.9,41.71,0,Broken Yarn,1,0.0
INS-1951,2026-09-10 21:45:00,BATCH-D,Line-1,Polyester Blend,175.4,46.71,2,None,0,25.0
INS-1952,2026-09-10 22:00:00,BATCH-A,Line-3,Denim,178.7,37.03,3,None,0,37.5
INS-1953,2026-09-10 22:15:00,BATCH-D,Line-2,Polyester Blend,169.9,53.47,3,None,0,75.0
INS-1954,2026-09-10 22:30:00,BATCH-C,Line-1,Linen,191.7,50.98,2,None,0,25.0
INS-1955,2026-09-10 22:45:00,BATCH-C,Line-1,Polyester Blend,158.4,47.39,1,Stain,1,40.0
INS-1956,2026-09-10 23:00:00,BATCH-D,Line-3,Denim,152.4,44.69,1,None,0,25.0
INS-1957,2026-09-10 23:15:00,BATCH-A,Line-2,Cotton,204.2,51.14,1,Broken Yarn,1,12.5
INS-1958,2026-09-10 23:30:00,BATCH-B,Line-3,Polyester Blend,167.9,48.45,1,None,0,25.0
INS-1959,2026-09-10 23:45:00,BATCH-C,Line-2,Linen,191.2,50.53,1,Crease,1,25.0
INS-1960,2026-09-11 00:00:00,BATCH-A,Line-2,Polyester Blend,163.7,44.7,2,Broken Yarn,1,50.0
INS-1961,2026-09-11 00:15:00,BATCH-A,Line-2,Polyester Blend,190.6,53.95,5,Broken Yarn,1,200.0
INS-1962,2026-09-11 00:30:00,BATCH-B,Line-1,Polyester Blend,205.3,50.83,1,None,0,12.5
INS-1963,2026-09-11 00:45:00,BATCH-C,Line-3,Linen,172.1,47.55,1,None,0,25.0
INS-1964,2026-09-11 01:00:00,BATCH-C,Line-3,Denim,151.0,51.28,2,None,0,50.0
INS-1965,2026-09-11 01:15:00,BATCH-A,Line-2,Polyester Blend,205.3,42.9,1,Crease,1,25.0
INS-1966,2026-09-11 01:30:00,BATCH-A,Line-1,Polyester Blend,193.9,39.16,0,None,0,0.0
INS-1967,2026-09-11 01:45:00,BATCH-B,Line-1,Cotton,172.9,46.61,3,Broken Yarn,1,75.0
INS-1968,2026-09-11 02:00:00,BATCH-B,Line-3,Linen,176.7,44.71,3,Broken Yarn,1,75.0
INS-1969,2026-09-11 02:15:00,BATCH-C,Line-1,Polyester Blend,163.3,44.01,5,None,0,200.0
INS-1970,2026-09-11 02:30:00,BATCH-D,Line-1,Linen,201.3,51.08,2,Broken Yarn,1,25.0
INS-1971,2026-09-11 02:45:00,BATCH-C,Line-2,Polyester Blend,172.0,45.84,0,Broken Yarn,1,0.0
INS-1972,2026-09-11 03:00:00,BATCH-A,Line-1,Denim,158.7,46.32,1,Broken Yarn,1,12.5
INS-1973,2026-09-11 03:15:00,BATCH-C,Line-2,Denim,183.2,43.36,3,None,0,37.5
INS-1974,2026-09-11 03:30:00,BATCH-D,Line-3,Polyester Blend,167.1,49.41,4,None,0,50.0
INS-1975,2026-09-11 03:45:00,BATCH-B,Line-1,Denim,164.5,48.51,4,None,0,160.0
INS-1976,2026-09-11 04:00:00,BATCH-D,Line-3,Polyester Blend,173.5,49.37,2,Stain,1,80.0
INS-1977,2026-09-11 04:15:00,BATCH-D,Line-3,Denim,181.3,42.51,1,Broken Yarn,1,40.0
INS-1978,2026-09-11 04:30:00,BATCH-D,Line-1,Cotton,159.3,51.52,1,None,0,40.0
INS-1979,2026-09-11 04:45:00,BATCH-B,Line-1,Cotton,200.8,54.19,1,Crease,1,25.0
INS-1980,2026-09-11 05:00:00,BATCH-D,Line-3,Cotton,190.2,49.21,0,None,0,0.0
INS-1981,2026-09-11 05:15:00,BATCH-D,Line-1,Linen,174.5,40.95,2,Hole,1,50.0
INS-1982,2026-09-11 05:30:00,BATCH-D,Line-2,Linen,166.4,40.99,2,Crease,1,25.0
INS-1983,2026-09-11 05:45:00,BATCH-A,Line-2,Cotton,178.7,43.12,0,Hole,1,0.0
INS-1984,2026-09-11 06:00:00,BATCH-D,Line-1,Linen,193.5,42.18,1,Stain,1,12.5
INS-1985,2026-09-11 06:15:00,BATCH-B,Line-3,Denim,191.2,44.64,2,None,0,80.0
INS-1986,2026-09-11 06:30:00,BATCH-D,Line-1,Polyester Blend,195.9,48.16,2,None,0,25.0
INS-1987,2026-09-11 06:45:00,BATCH-D,Line-1,Polyester Blend,172.8,46.45,3,Broken Yarn,1,37.5
INS-1988,2026-09-11 07:00:00,BATCH-B,Line-3,Polyester Blend,136.1,46.01,2,None,0,50.0
INS-1989,2026-09-11 07:15:00,BATCH-D,Line-3,Cotton,198.7,43.79,4,None,0,160.0
INS-1990,2026-09-11 07:30:00,BATCH-B,Line-2,Linen,177.5,44.63,2,Stain,1,80.0
INS-1991,2026-09-11 07:45:00,BATCH-D,Line-3,Denim,190.0,48.98,1,None,0,25.0
INS-1992,2026-09-11 08:00:00,BATCH-B,Line-2,Denim,205.0,34.94,0,Crease,1,0.0
INS-1993,2026-09-11 08:15:00,BATCH-D,Line-3,Cotton,216.5,44.94,2,Stain,1,80.0
INS-1994,2026-09-11 08:30:00,BATCH-D,Line-1,Denim,170.3,46.44,2,Stain,1,80.0
INS-1995,2026-09-11 08:45:00,BATCH-A,Line-2,Denim,182.0,48.92,3,Stain,1,75.0
INS-1996,2026-09-11 09:00:00,BATCH-A,Line-2,Denim,200.5,39.95,1,Hole,1,40.0
INS-1997,2026-09-11 09:15:00,BATCH-D,Line-2,Denim,167.3,39.69,2,Stain,1,25.0
